rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2023060058,Hoang Long Clinic,FMSV00046,Hanoi,BL-7000,2S101K411,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-06-22 13:13:43,2023-06-22 18:19:04,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:47:37.212000,
FMSV2023070009,Hoan My Sai Gon Premier Hospital,FMSV00006,Hanoi,ED-530XT,1D102K254,2015-05-17 00:00:00,2016-05-16 00:00:00,2023-07-04 16:03:54,2023-07-05 13:27:21,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 10:58:07.921000,
FMSV2023070039,Hanoi Medical University Hospital,FMSV00079,HCM,VP-4450HD,2V567K687,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-07-14 17:06:42,2023-07-21 19:12:48,,,Khác,Other,Lê Quang Thông,WTY-FFVN-2307024R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-18 10:40:46.874000,
FMSV2023070043,Vietnam – Cuba Donghoi Friendship Hospital,FMSV00127,HCM,EG-760R,KG402K677,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-07-17 17:13:22,2023-07-21 20:38:59,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2307022,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-10-01 22:40:20.561000,
FMSV2023070079,Kon Tum Provincial General Hospital,FMSV00332,Hanoi,EG-530WR,4G361K372,2018-09-29 00:00:00,2019-09-29 00:00:00,2023-07-31 13:20:27,2023-07-31 13:21:03,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 10:58:38.918000,
FMSV2023070080,Kon Tum Provincial General Hospital,FMSV00332,Hanoi,EC-530WL3,2C643K264,2018-09-29 00:00:00,2019-09-29 00:00:00,2023-07-31 13:22:09,2023-07-31 13:24:24,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 10:59:04.398000,
FMSV2023080002,Hanoi Medical University Hospital,FMSV00079,Hanoi,VP-4450HD,3V567K036,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-08-01 16:02:24,2023-08-02 13:13:18,,,,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308028R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:26:13.190000,
FMSV2023070084,Thien Hanh Hospital,FMSV00162,Hanoi,EC-720R/I,1C741K168,2020-01-22 00:00:00,2021-01-22 00:00:00,2023-07-31 17:32:40,2023-08-02 15:50:39,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 11:01:58.704000,
FMSV2023080028,Song An Clinic,FMSV00405,Hanoi,EC-600ZW/L,1C695K136,2016-09-20 00:00:00,2017-09-20 00:00:00,2023-08-08 11:20:21,2023-08-08 11:25:39,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 11:03:18.832000,
FMSV2023080003,Phu Tho General Hospital,FMSV00131,HCM,EG-530WR,JG361K553,2023-04-12 00:00:00,2024-04-12 00:00:00,2023-08-01 18:59:40,2023-08-08 12:42:38,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2308029,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:46:53.323000,
FMSV2023080004,Phu Tho General Hospital,FMSV00131,Hanoi,EC-530WL3,KC643K011,2023-04-12 00:00:00,2024-04-12 00:00:00,2023-08-01 19:00:19,2023-08-08 16:06:16,,,Nặng,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308030,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:31:31.836000,
FMSV2023080008,Thai Binh city general hospital,FMSV00183,HCM,EG-530WR,LG361K344,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-08-03 17:17:21,2023-08-08 17:48:14,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2308031,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:47:08.624000,
FMSV2023080006,HOA BINH GENERAL HOSPITAL,ANP00027,HCM,EG-530FP,1G374K042,2016-06-09 00:00:00,2017-06-26 00:00:00,2023-08-02 15:00:01,2023-08-09 12:51:49,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2308032R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-10-01 22:40:59.293000,
FMSV2023080014,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,7G391K123,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-08-07 13:42:11,2023-08-10 12:27:48,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-11 18:33:29.938000,
FMSV2023080015,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K425,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-07 13:42:41,2023-08-10 13:39:48,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 19:37:50.498000,
FMSV2023080016,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K127,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-08-07 13:43:24,2023-08-10 17:28:06,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 19:35:18.099000,
FMSV2023080038,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-600WR,1G391K524,2015-02-26 00:00:00,2016-02-26 00:00:00,2023-08-10 12:29:14,2023-08-11 11:15:13,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 13:11:40.652000,
FMSV2023080018,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,5C692K087,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-08-07 13:44:34,2023-08-11 14:03:55,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 19:55:22.753000,
FMSV2023080020,Bach Mai Hospital,FMSV00038,Hanoi,EC-590WI,1C607K008,2015-03-27 00:00:00,2016-03-27 00:00:00,2023-08-07 13:45:46,2023-08-14 17:29:27,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 20:34:28.559000,
FMSV2023080042,Hoan My Sai Gon Premier Hospital,FMSV00006,HCM,EG-590WR,1G348K870,2015-05-30 00:00:00,2016-05-30 00:00:00,2023-08-11 16:29:52,2023-08-15 16:15:05,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 10:58:14.532000,
FMSV2023080024,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,3C692K101,2020-12-24 00:00:00,2021-12-24 00:00:00,2023-08-07 15:53:26,2023-08-16 13:37:18,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 18:38:25.387000,
FMSV2023080022,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,XL-4450,1S094A282,2011-10-25 00:00:00,,2023-08-07 13:46:46,2023-08-16 17:10:55,,,Nhẹ,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 11:02:51.660000,
FMSV2023080050,Thien Hanh Hospital,FMSV00162,HCM,EG-720R,1G412K264,2020-01-22 00:00:00,2021-01-22 00:00:00,2023-08-17 15:47:11,2023-08-17 16:07:23,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 10:57:23.324000,
FMSV2023080058,Hoan My Sai Gon Clinic,FMSV00005,HCM,EC-250WL5,1C309K265,2018-07-04 00:00:00,2019-07-04 00:00:00,2023-08-17 15:47:17,2023-08-17 17:20:03,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 10:16:38.435000,
FMSV2023080056,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-760R,2G402K022,2018-04-20 00:00:00,2019-04-20 00:00:00,2023-08-16 20:46:16,2023-08-21 13:31:11,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 17:42:44.955000,
FMSV2023080070,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-590WR,5G348A471,2013-09-30 00:00:00,2014-09-30 00:00:00,2023-08-21 13:14:27,2023-08-21 13:39:04,,,Nhẹ,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 11:18:14.031000,
FMSV2023080060,Phu Tho Town Hospital,FMSV00424,HCM,EC-530WL3,JC643K003,2022-12-18 00:00:00,2023-12-18 00:00:00,2023-08-18 15:58:38,2023-08-21 17:10:45,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2308039,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-10-01 22:41:12.662000,
FMSV2023080082,Tay Nguyen Regional General Hospital,FMSV00316,HCM,EB-530S,5B089K052,2020-05-28 00:00:00,2021-05-28 00:00:00,2023-08-22 09:58:25,2023-08-22 10:16:17,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 11:56:00.405000,
FMSV2023080071,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,KG391K509,2023-08-02 00:00:00,2024-08-02 00:00:00,2023-08-21 17:16:54,2023-08-22 13:17:47,,,Nặng,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308040,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-24 19:02:45.844000,
FMSV2023080061,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,2G361K799,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-08-21 10:27:39,2023-08-22 15:49:41,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 19:25:07.610000,
FMSV2023080049,245 Clinic - Dr.Cuong Clinic,FMSV00116,HCM,EC-250WL5,1C309K108,2016-07-24 00:00:00,2017-07-24 00:00:00,2023-08-22 16:49:21,2023-08-22 16:58:17,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 19:24:26.469000,
FMSV2023080068,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K288,2017-01-18 00:00:00,2018-01-18 00:00:00,2023-08-21 11:03:49,2023-08-22 17:52:55,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-28 11:13:06.306000,
FMSV2023080064,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K783,2017-05-10 00:00:00,2018-05-10 00:00:00,2023-08-21 10:53:57,2023-08-22 18:11:46,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-05 13:09:40.292000,
FMSV2023080080,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K201,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-21 17:25:08,2023-08-23 12:46:46,,,Nhẹ,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 11:17:03.524000,
FMSV2023080075,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,7G391K344,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-08-21 17:20:44,2023-08-23 13:51:01,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 19:42:23.541000,
FMSV2023080074,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K432,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-21 17:19:22,2023-08-23 18:06:31,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 20:29:25.636000,
FMSV2023080076,Bach Mai Hospital,FMSV00038,Hanoi,EC-530WI,3C591A036,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-08-21 17:21:35,2023-08-23 18:41:37,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 19:38:07.435000,
FMSV2023080057,Hoan My Sai Gon Clinic,FMSV00005,HCM,EG-250WR5,2G202K019,2018-07-23 00:00:00,2019-07-23 00:00:00,2023-08-22 17:03:45,2023-08-24 10:02:26,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 10:03:17.688000,
FMSV2023080063,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K028,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-08-21 10:48:30,2023-08-24 12:58:59,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-22 11:18:59.379000,
FMSV2023080079,Bach Mai Hospital,FMSV00038,Hanoi,EC-720R/I,3C741K101,2021-03-05 00:00:00,2022-03-05 00:00:00,2023-08-21 17:24:23,2023-08-24 16:51:33,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 19:41:08.037000,
FMSV2023080084,TRUNG VUONG HOSPITAL,FMSV00018,HCM,EG-530WR,4G361K015,2018-01-26 00:00:00,2019-01-26 00:00:00,2023-08-24 17:04:17,2023-08-24 17:15:38,,,Nhẹ,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 19:47:48.673000,
FMSV2023080085,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-600WI,1C692K077,2015-02-26 00:00:00,2016-02-26 00:00:00,2023-08-22 12:43:14,2023-08-24 17:30:53,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 17:44:03.877000,
FMSV2023080062,Lao Khoa Hospital,FMSV00113,Hanoi,EG-530WR,1G361K957,2016-04-28 00:00:00,2017-04-28 00:00:00,2023-08-21 10:29:17,2023-08-28 17:17:04,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-05 12:00:56.883000,
FMSV2023080091,Hoang Long Clinic,FMSV00046,Hanoi,EC-760ZP-V/M,1C730K121,2017-05-24 00:00:00,2018-05-24 00:00:00,2023-08-24 19:19:36,2023-08-28 19:14:51,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-05 15:41:10.182000,
FMSV2023080069,Hanoi Medical University Hospital,FMSV00079,Hanoi,CDL1909A(230V),1V620K266,2017-01-18 00:00:00,2018-01-18 00:00:00,2023-08-21 11:06:02,2023-08-28 19:50:50,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-05 13:47:05.541000,
FMSV2023080094,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-600WR,1G391K928,2015-12-26 00:00:00,2016-12-26 00:00:00,2023-08-24 19:25:29,2023-08-29 18:02:08,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 17:41:27.167000,
FMSV2023080095,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-530FI,1C653K505,2019-12-06 00:00:00,2020-12-06 00:00:00,2023-08-25 13:47:16,2023-08-30 12:09:22,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-14 15:39:26.394000,
FMSV2023080078,Bach Mai Hospital,FMSV00038,Hanoi,EC-530WL3,1C643K192,2015-10-05 00:00:00,2016-10-05 00:00:00,2023-08-21 17:23:22,2023-08-30 16:33:58,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-05 13:53:30.878000,
FMSV2023080097,Bach Mai Hospital,FMSV00038,Hanoi,ED-530XT,SD102A089,2013-12-12 00:00:00,2014-12-12 00:00:00,2023-08-30 12:33:38,2023-08-30 17:28:19,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-08 13:38:10.568000,
FMSV2023080100,Bai Chay Hospital,FMSV00100,Hanoi,EG-600WR,2G391K293,2016-07-11 00:00:00,2018-01-13 00:00:00,2023-08-30 19:25:47,2023-08-31 19:07:31,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-08 11:09:51.839000,
FMSV2023090001,Nam Can Tho Medical Center,FMSV00408,HCM,EC-530WL3,7C643K451,2022-07-20 00:00:00,2023-07-20 00:00:00,2023-09-05 14:20:43,2023-09-05 14:51:06,,,Nặng,Other,Nguyễn Thái Nguyên,WTY-FFVN-2309041,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-09-19 12:13:01.348000,
FMSV2023090002,Van Hanh Hospital,FMSV00012,HCM,EC-530WL3,KC643K396,2023-08-15 00:00:00,2024-08-15 00:00:00,2023-09-05 14:54:13,2023-09-05 14:57:45,,,Nặng,Other,Nguyễn Thái Nguyên,WTY-FFVN-2309042,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-09-06 16:40:41.728000,
FMSV2023080101,Lam Hoa Private Hospital,FMSV00073,Hanoi,EG-250WR5,1G202K490,2017-05-20 00:00:00,2018-05-20 00:00:00,2023-08-30 19:26:30,2023-09-06 13:24:29,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-08 13:39:28.477000,
FMSV2023080102,Lam Hoa Private Hospital,FMSV00073,Hanoi,EG-250WR5,2G202K006,2018-03-10 00:00:00,2019-03-10 00:00:00,2023-08-30 19:39:59,2023-09-06 16:28:56,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-08 15:38:05.217000,
FMSV2023090003,ETC Company,FMSV00272,,EP-6000,2V696K388,2023-02-06 00:00:00,2024-02-06 00:00:00,2023-09-05 15:40:28,2023-09-06 17:57:13,,,Khác,Other,,WTY-FFVN-2309043,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-09-07 15:45:59.462000,
FMSV2023090004,103 Military Hospital,FMSV00058,Hanoi,EC-600WI,3C692K105,2019-02-21 00:00:00,2020-02-21 00:00:00,2023-09-05 17:30:07,2023-09-07 12:52:40,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-12 17:32:14.831000,
FMSV2023090005,103 Military Hospital,FMSV00058,Hanoi,EG-600WR,5G391K105,2019-02-21 00:00:00,2020-02-21 00:00:00,2023-09-05 17:31:22,2023-09-07 13:04:54,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-12 15:54:28.464000,
FMSV2023090017,Hoan My Sai Gon Clinic,FMSV00005,HCM,EC-250WL5,1C309K073,2016-05-25 00:00:00,2017-05-25 00:00:00,2023-09-08 15:08:45,2023-09-08 15:15:34,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-08 16:46:49.581000,
FMSV2023090018,Hoan My Sai Gon Premier Hospital,FMSV00006,HCM,EC-530WL3,5C643K346,2019-10-05 00:00:00,2020-10-05 00:00:00,2023-09-08 15:17:31,2023-09-08 16:34:20,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-08 16:46:33.122000,
FMSV2023090007,Hoang Long Clinic,FMSV00046,Hanoi,EG-760R,1G402K290,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-09-05 18:02:55,2023-09-11 12:45:17,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-12 17:45:19.775000,
FMSV2023090011,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,KG391K536,2023-08-02 00:00:00,2024-08-02 00:00:00,2023-09-08 13:56:54,2023-09-11 13:34:49,,,Nặng,Other,Nguyễn Khắc Thắng,WTY-FFVN-2309044,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-09-15 16:41:05.028000,
FMSV2023090012,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K377,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-09-08 13:57:42,2023-09-11 18:04:33,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-12 18:30:17.029000,
FMSV2023090013,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K137,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-09-08 13:58:24,2023-09-12 11:52:33,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-12 18:56:52.747000,
FMSV2023090014,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,5C692K022,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-08 13:59:05,2023-09-13 12:36:50,,,Nhẹ,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-13 12:39:34.887000,
FMSV2023090021,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-760R-V/I,1C728K140,2016-12-20 00:00:00,2017-12-20 00:00:00,2023-09-12 11:42:21,2023-09-14 16:58:37,,,Nặng,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-14 17:19:56.406000,
FMSV2023090025,Hanoi Medical University Hospital,FMSV00079,Hanoi,XL-4450,3S094K699,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-09-14 19:50:46,2023-09-15 18:26:33,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 19:38:13.631000,
FMSV2023090038,Tam Anh General Hospital (Hanoi),FMSV00413,Hanoi,EG-760R,9G402K358,2022-01-30 00:00:00,2023-01-30 00:00:00,2023-09-18 15:23:54,2023-09-18 15:29:49,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-29 18:29:55.365000,
FMSV2023090029,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,2C692K096,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-09-18 12:58:06,2023-09-18 16:12:41,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 19:45:41.158000,
FMSV2023090028,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-250WR5,2G202K058,2017-08-30 00:00:00,2018-08-30 00:00:00,2023-09-15 14:18:08,2023-09-18 16:48:24,,,Nặng,Other,,WTY-FFVN-2309045R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-09-19 17:43:59.636000,
FMSV2023090031,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K029,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-09-18 13:00:32,2023-09-18 16:50:34,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 20:12:56.416000,
FMSV2023090027,Nga Bay City General Hospital,FMSV00376,HCM,EG-580NW2,6G390K061,2021-01-15 00:00:00,2022-01-15 00:00:00,2023-09-15 11:20:07,2023-09-18 17:37:15.104000,,,Nhẹ,Other,Huỳnh Minh Hoàng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 17:40:00.053000,
FMSV2023090030,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K026,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-09-18 12:58:53,2023-09-18 18:01:24,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-18 19:55:33.341000,
FMSV2023090035,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,7G391K075,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-09-18 13:21:27,2023-09-19 15:56:02,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-25 20:02:29.097000,
FMSV2023090026,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,ED-580XT,2D127K107,2019-03-28 00:00:00,2020-03-28 00:00:00,2023-09-14 19:59:01,2023-09-20 13:30:24,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-20 13:31:32.175000,
FMSV2023090041,Hue University Of Medicine And Pharmacy - Ginec,FMSV00043,HCM,EC-530WI3,2C642D165,2013-11-11 00:00:00,2018-11-10 00:00:00,2023-09-19 16:47:49,2023-09-20 16:55:20,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-20 16:59:26.109000,
FMSV2023090020,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-760Z,8G403K090,2022-11-03 00:00:00,2023-11-03 00:00:00,2023-09-12 11:40:48,2023-09-20 18:51:40,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chờ duyệt Bảo hành,2.0,0.0,2023-09-20 18:53:37.320000,
FMSV2023090039,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-720R,1G412K182,2019-04-20 00:00:00,2020-04-20 00:00:00,2023-09-18 16:17:39,2023-09-21 11:02:09.449000,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-21 12:10:05.604000,
FMSV2023090046,Northern Quang Binh Regional General Hospital,FMSV00437,Hanoi,EG-250WR5,1G202K638,,2017-01-01 00:00:00,2023-09-21 10:59:05,2023-09-21 13:47:42,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-25 19:49:27.313000,
FMSV2023090049,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K369,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-09-21 15:32:46,2023-09-21 17:38:58,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-25 19:41:31.393000,
FMSV2023090048,Vietnam – Cuba Donghoi Friendship Hospital,FMSV00127,Hanoi,EC-760R-V/M,7C727K139,2022-03-17 00:00:00,2023-03-17 00:00:00,2023-09-21 15:30:28,2023-09-28 13:15:29,,,Nặng,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-09-28 13:15:34.395000,
FMSV2023090015,FTYO - Loaner Asset,FMSV00080,HCM,EG-600WR,2G391K487,,,2023-09-08 15:01:08.387000,,,,,Other,Lê Quang Thông,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-09-08 15:01:08.387000,
