rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2023040049,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,8G391K423,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-04-18 12:48:36,2023-04-27 20:01:13,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 12:46:18.694000,
FMSV2023040092,Bac Giang Hospital,FMSV00062,HCM,EC-530WL3,1C643K395,2015-12-08 00:00:00,2016-12-07 00:00:00,2023-04-28 19:14:43,2023-05-08 19:18:14,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 13:00:16.457000,
FMSV2023050021,Bach Mai Hospital,FMSV00038,HCM,EC-590WL4,1C666K565,2019-08-25 00:00:00,2020-08-25 00:00:00,2023-05-09 11:36:40,2023-05-09 11:56:54,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 13:13:06.859000,
FMSV2023050018,Dam Doi Hospital,FMSV00084,HCM,EG-250WR5,SG202A469,2015-08-06 00:00:00,2016-08-05 00:00:00,2023-05-09 15:26:32,2023-05-09 15:38:25,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 13:11:21.285000,
FMSV2023040091,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K428,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-04-27 18:27:50,2023-05-11 16:58:03,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-08 17:39:14.259000,
FMSV2023040090,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,8G391K374,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-04-27 18:27:13,2023-05-12 18:02:09,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-12 11:23:03.635000,
FMSV2023050024,Lam Hoa Private Hospital,FMSV00073,,EG-250WR5,3G202K117,2020-03-25 00:00:00,2021-03-25 00:00:00,2023-05-09 18:22:43,2023-05-16 18:20:48,,,Nặng,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-06 13:13:12.910000,
FMSV2023050025,Hoang Long Clinic,FMSV00046,Hanoi,EG-760R,1G402K303,2017-01-09 00:00:00,,2023-05-10 12:39:50,2023-05-17 12:42:16,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:50:32.098000,
FMSV2023040070,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-590WR,2G348K408,2017-07-01 00:00:00,2018-07-01 00:00:00,2023-04-26 17:39:10,2023-05-18 15:07:53,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-21 16:31:01.891000,
FMSV2023050034,Thai Nguyen General Hospital,FMSV00103,Hanoi,EC-250WL5,3C309K012,2019-02-27 00:00:00,2020-02-27 00:00:00,2023-05-15 18:28:32,2023-05-22 13:36:34,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-08 17:40:26.596000,
FMSV2023050035,Thai Nguyen General Hospital,FMSV00103,Hanoi,EC-250WL5,3c309k028,2019-01-29 00:00:00,2020-01-29 00:00:00,2023-05-15 18:29:17,2023-05-22 15:51:12,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-08 17:40:39.843000,
FMSV2023050033,Phu Tho General Hospital - Pediatric Center,FMSV00297,,EG-530FP,4G374K154,2019-03-12 00:00:00,2020-03-12 00:00:00,2023-05-12 20:16:04,2023-05-23 13:00:05,,,Nặng,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-23 19:33:02.837000,
FMSV2023050047,Thai Binh Hospital,FMSV00040,,EB-530S,1B083K279,2017-04-05 00:00:00,2018-04-05 00:00:00,2023-05-23 14:04:13,2023-05-24 18:33:23,,,Nặng,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-06 13:13:51.883000,
FMSV2023050048,Thai Binh Hospital,FMSV00040,,EB-530S,1B083K278,2017-03-11 00:00:00,2018-03-11 00:00:00,2023-05-23 14:05:11,2023-05-25 12:10:27,,,Nặng,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-07 10:57:23.677000,
FMSV2023050049,Bai Chay Hospital,FMSV00100,Hanoi,EC-600WI,1C692K270,2015-11-19 00:00:00,2016-11-19 00:00:00,2023-05-23 14:22:35,2023-05-25 19:30:19,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-08 17:41:08.996000,
FMSV2023050053,Bac Giang Hospital,FMSV00062,,EC-530WL3,1C643K899,2016-11-28 00:00:00,2017-11-28 00:00:00,2023-05-23 18:21:04,2023-05-26 15:38:49,,,Nặng,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-07 11:10:03.662000,
FMSV2023050042,Hoan My Da Nang Hospital,FMSV00009,,VP-4450HD,2V567K886,2018-08-03 00:00:00,2019-08-03 00:00:00,2023-05-29 10:26:18,2023-05-29 11:07:35,,,Khác,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-05-29 13:11:59.272000,
FMSV2023050062,Hanoi Medical University Hospital,FMSV00079,HCM,EG-600WR,2G391K780,2017-05-15 00:00:00,2018-05-15 00:00:00,2023-05-25 11:38:28,2023-05-30 10:46:11,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-16 19:03:22.573000,
FMSV2023050081,HCAP asset,FMSV00293,Hanoi,XL-4450,1S094A412,2012-05-14 00:00:00,2013-05-13 00:00:00,2023-05-31 17:01:21,2023-06-01 10:51:21,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-26 18:04:02.742000,
FMSV2023050075,Bach Mai Hospital,FMSV00038,Hanoi,ED-580XT,3D127K339,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-05-29 19:03:53,2023-06-01 13:17:05,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 13:50:33.295000,
FMSV2023050078,Thai Binh Hospital,FMSV00040,,EG-530WR,LG361K357,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-05-30 20:46:15,2023-06-01 19:14:12,,,Nhẹ,Other,,WTY-FFVN-2308038,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-22 12:32:07.334000,
FMSV2023050072,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-600WR,1G391K564,2015-07-08 00:00:00,2016-07-07 00:00:00,2023-05-29 18:47:44,2023-06-02 13:29:45,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-26 18:02:17.706000,
FMSV2023050071,Bai Chay Hospital,FMSV00100,Hanoi,EG-600WR,2G391K484,2016-11-22 00:00:00,2018-01-13 00:00:00,2023-05-29 18:41:56,2023-06-02 19:44:58,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-08 17:41:20.153000,
FMSV2023060011,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K041,2020-12-24 00:00:00,2021-12-24 00:00:00,2023-06-05 11:44:28,2023-06-05 16:00:03,,,Nặng,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-23 19:30:08.385000,
FMSV2023060016,Hanoi Medical University Hospital,FMSV00079,,XL-4450,2S094K543,2016-06-06 00:00:00,2017-06-06 00:00:00,2023-06-06 15:45:24,2023-06-06 19:40:18,,,Khác,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-23 19:31:46.497000,
FMSV2023060018,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-530WR,2G361K546,2019-03-20 00:00:00,2020-03-20 00:00:00,2023-06-08 10:38:56,2023-06-08 10:45:43,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-08 12:40:03.013000,
FMSV2023050076,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K430,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-05-29 19:04:32,2023-06-08 13:51:08,,,Nặng,Other,,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-23 19:29:01.322000,
FMSV2023060048,Hoang Long Clinic,FMSV00046,HCM,EC-760R-V/I,1C728K177,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-06-19 16:26:45,2023-06-20 10:45:29,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 11:02:22.548000,
FMSV2023060044,Hoang Long Clinic,FMSV00046,Hanoi,EG-760R,1G402K304,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-06-19 16:23:02,2023-06-20 11:41:57,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:46:10.411000,
FMSV2023060042,Hoang Long Clinic,FMSV00046,Hanoi,EG-760R,2G402K285,2018-12-31 00:00:00,2019-12-31 00:00:00,2023-06-19 16:20:36,2023-06-20 12:30:59,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-23 16:32:13.274000,
FMSV2023060045,Hoang Long Clinic,FMSV00046,Hanoi,EG-600WR,1G391K563,2015-07-08 00:00:00,2016-07-07 00:00:00,2023-06-19 16:23:54,2023-06-20 12:31:04,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-23 16:33:06.704000,
FMSV2023060047,Hoang Long Clinic,FMSV00046,HCM,EG-760Z,1G403K110,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-06-19 16:25:50,2023-06-20 12:59:28,,,Nhẹ,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 11:02:08.206000,
FMSV2023060043,Hoang Long Clinic,FMSV00046,HCM,EC-600WI,1C692K643,2016-10-30 00:00:00,2017-10-30 00:00:00,2023-06-19 16:21:44,2023-06-20 13:27:39,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 11:00:54.933000,
FMSV2023060046,Hoang Long Clinic,FMSV00046,Hanoi,EG-600WR,1G391K985,2016-02-24 00:00:00,2017-02-24 00:00:00,2023-06-19 16:24:49,2023-06-20 17:46:07,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-23 16:33:55.124000,
FMSV2023060038,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K429,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-06-19 13:15:46,2023-06-22 16:19:42,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-29 12:14:44.767000,
FMSV2023060040,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K431,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-06-19 13:17:10,2023-06-22 16:31:01,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-29 12:13:55.029000,
FMSV2023060058,Hoang Long Clinic,FMSV00046,Hanoi,BL-7000,2S101K411,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-06-22 13:13:43,2023-06-22 18:19:04,,,Khác,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-09 11:47:37.212000,
FMSV2023060053,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,4G391K120,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-06-20 12:00:57,2023-06-23 17:54:33,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-29 12:12:54.459000,
FMSV2023060054,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,7G391K122,2020-06-12 00:00:00,2021-06-13 00:00:00,2023-06-20 12:06:05,2023-06-23 18:54:02,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-29 12:12:02.266000,
FMSV2023060027,FTYO - Loaner Asset,FMSV00080,HCM,ED-530XT8,3D103L050,2019-02-12 00:00:00,,2023-06-27 10:55:42,2023-06-27 11:09:19,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-27 17:41:00.871000,
FMSV2023060065,Bai Chay Hospital,FMSV00100,Hanoi,VP-4450HD,2V567K846,2017-04-18 00:00:00,2018-04-18 00:00:00,2023-06-26 19:18:56,2023-06-29 12:26:20,,,Khác,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 13:53:28.510000,
FMSV2023060069,MINH DUC HOSPITAL,FMSV00016,HCM,EG-530NW,2G366K020,2018-12-11 00:00:00,2019-12-11 00:00:00,2023-06-29 16:37:56,2023-06-30 11:22:53,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 11:02:56.564000,
FMSV2023060068,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-530WR,5G361K065,2019-09-11 00:00:00,2020-09-11 00:00:00,2023-06-29 16:23:13,2023-06-30 11:30:49,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-06-30 11:32:29.569000,
FMSV2023060059,Thanh An- Ha Noi limited company,FMSV00296,Hanoi,EC-760ZP-V/L,2C731K066,2019-06-18 00:00:00,2020-06-18 00:00:00,2023-06-30 11:29:22,2023-06-30 11:57:58,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-13 17:24:55.893000,
FMSV2023050045L,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EC-530WI,4C591A001,2013-07-04 00:00:00,2014-07-04 00:00:00,2023-06-13 15:36:36,2023-07-04 13:06:49,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-04 17:04:40.490000,
FMSV2023070008,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,1C692K734,2017-05-15 00:00:00,2018-05-15 00:00:00,2023-07-04 15:48:16,2023-07-04 17:08:24,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 15:06:05.873000,
FMSV2023070009,Hoan My Sai Gon Premier Hospital,FMSV00006,Hanoi,ED-530XT,1D102K254,2015-05-17 00:00:00,2016-05-16 00:00:00,2023-07-04 16:03:54,2023-07-05 13:27:21,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-26 17:24:48.738000,
FMSV2023070001,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K779,2017-05-10 00:00:00,2018-05-10 00:00:00,2023-07-04 11:54:38,2023-07-06 11:39:41,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 15:33:43.585000,
FMSV2023070005,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K093,2016-05-18 00:00:00,,2023-07-04 13:44:29,2023-07-06 15:51:59,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 15:25:09.520000,
FMSV2023070003,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,5G391K028,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-07-04 13:39:43,2023-07-06 16:43:11,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 15:28:21.202000,
FMSV2023070004,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K945,2019-01-01 00:00:00,2020-07-01 00:00:00,2023-07-04 13:42:38,2023-07-06 17:01:11,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 15:30:49.376000,
FMSV2023070012,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K208,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-07-06 18:41:42,2023-07-06 19:12:44,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 15:31:55.889000,
FMSV2023070013,Bach Mai Hospital,FMSV00038,Hanoi,ED-580XT,3D127K338,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-07-07 10:57:17,2023-07-07 11:00:54,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-12 13:48:07.054000,
FMSV2023070022,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EC-530WL3,3C643K193,2019-03-19 00:00:00,2020-03-19 00:00:00,2023-07-10 12:23:14,2023-07-10 17:10:16,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:04:30.870000,
FMSV2023070026,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,8G361K199,2020-09-05 00:00:00,2021-09-05 00:00:00,2023-07-10 12:29:11,2023-07-10 18:00:15,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:06:24.645000,
FMSV2023070025,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,2G361K829,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-07-10 12:27:57,2023-07-10 19:23:04,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:05:58.186000,
FMSV2023070017,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,5G361k424,2019-03-19 00:00:00,2020-03-19 00:00:00,2023-07-10 12:15:43,2023-07-11 11:08:10,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:02:19.280000,
FMSV2023070020,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,5G361K426,2019-03-19 00:00:00,2020-03-19 00:00:00,2023-07-10 12:19:21,2023-07-11 11:08:34,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:03:24.756000,
FMSV2023070016,Northwestern Nghe An hospital,FMSV00150,Hanoi,EG-250WR5,1G202K277,2016-08-11 00:00:00,,2023-07-10 11:54:21,2023-07-11 11:21:45,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 19:56:42.218000,
FMSV2023070018,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EC-530WL3,5C643K347,2020-09-05 00:00:00,2021-09-05 00:00:00,2023-07-10 12:16:56,2023-07-11 12:25:53,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:02:38.302000,
FMSV2023070023,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EB-530T,1B084K474,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-07-10 12:24:40,2023-07-11 17:00:12,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:05:03.257000,
FMSV2023070021,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EC-530WL3,5C643K365,2020-09-05 00:00:00,2021-09-05 00:00:00,2023-07-10 12:22:06,2023-07-11 20:12:06,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:04:08.587000,
FMSV2023070019,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,8G361K200,2020-08-04 00:00:00,2021-08-04 00:00:00,2023-07-10 12:18:13,2023-07-12 11:50:51,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:03:03.173000,
FMSV2023070028,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,2G361K831,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-07-12 11:56:46,2023-07-12 12:36:34,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:06:54.306000,
FMSV2023070024,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EB-530T,5B084K008,2020-09-05 00:00:00,2021-09-05 00:00:00,2023-07-10 12:26:22,2023-07-12 12:51:45,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-19 20:05:27.107000,
FMSV2023070036,Nam Dinh General Hospital,FMSV00021,Hanoi,EC-530WI,4C449B024,2010-10-22 00:00:00,,2023-07-13 19:09:12,2023-07-18 12:20:01,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-26 17:21:37.058000,
FMSV2023070034,Nam Dinh General Hospital,FMSV00021,Hanoi,EG-530FP,4G314A057,2010-10-22 00:00:00,,2023-07-13 19:04:50,2023-07-18 12:35:34,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-26 17:19:47.566000,
FMSV2023070037,Nam Dinh General Hospital,FMSV00021,Hanoi,EG-530WR,4G361A641,2014-12-15 00:00:00,,2023-07-13 19:14:03,2023-07-18 16:05:50,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-26 17:22:43.073000,
FMSV2023070035,Nam Dinh General Hospital,FMSV00021,Hanoi,EC-530WI,4C449B022,2010-10-22 00:00:00,,2023-07-13 19:07:15,2023-07-18 16:27:54,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-26 17:21:00.538000,
FMSV2023070046,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-530WI3,1C642K363,2017-03-01 00:00:00,,2023-07-18 17:07:37,2023-07-18 18:41:49,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 18:39:44.540000,
FMSV2023070027,Vinmec Times City International Hospital,FMSV00315,Hanoi,EG-760Z,2G403K153,2019-09-15 00:00:00,2020-09-15 00:00:00,2023-07-11 13:44:22,2023-07-18 19:12:30,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-02 11:42:10.663000,
FMSV2023070047,Tuyen Quang General Hospital,FMSV00063,Hanoi,EG-530WR,9G361K615,2022-03-31 00:00:00,2023-03-31 00:00:00,2023-07-18 17:08:34,2023-07-19 15:21:08,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 19:43:28.304000,
FMSV2023070044,No. 91 Endoscopy-Gastrointestinal-GI Scaning Test Clinic,FMSV00059,Hanoi,EG-760Z,2G403K151,2019-06-10 00:00:00,2020-06-10 00:00:00,2023-07-18 18:51:58,2023-07-20 16:02:09,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-26 17:19:27.460000,
FMSV2023070056,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-530WR,2G361K131,2019-06-01 00:00:00,2020-06-01 00:00:00,2023-07-21 10:58:51,2023-07-21 11:05:43.768000,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-21 11:09:31.793000,
FMSV2023070049,Tuyen Quang General Hospital,FMSV00063,Hanoi,EB-530S,6B083K189,2022-01-31 00:00:00,2023-01-31 00:00:00,2023-07-18 17:10:30,2023-07-21 13:03:00,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 19:44:07.836000,
FMSV2023070051,Tuyen Quang General Hospital,FMSV00063,Hanoi,EC-530WM,3C593A008,2014-09-25 00:00:00,,2023-07-18 17:13:05,2023-07-21 13:57:04,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 19:45:11.768000,
FMSV2023070050,Tuyen Quang General Hospital,FMSV00063,Hanoi,EG-600WR,1G391K698,2015-08-28 00:00:00,2016-08-27 00:00:00,2023-07-18 17:11:41,2023-07-21 17:51:53,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 19:44:38.764000,
FMSV2023070039,Hanoi Medical University Hospital,FMSV00079,HCM,VP-4450HD,2V567K687,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-07-14 17:06:42,2023-07-21 19:12:48,,,Khác,Other,Lê Quang Thông,WTY-FFVN-2307024R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-18 10:40:46.874000,
FMSV2023070043,Vietnam – Cuba Donghoi Friendship Hospital,FMSV00127,HCM,EG-760R,KG402K677,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-07-17 17:13:22,2023-07-21 20:38:59,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2307022,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-07-25 17:00:03.808000,
FMSV2023070059,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K024,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-07-24 15:37:02,2023-07-25 12:46:15,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 18:47:17.885000,
FMSV2023070057,MEKONG HIGH TECH JOINT STOCK COMPANY,FMSV00427,HCM,EG-720R,5G412K189,2022-12-23 00:00:00,2023-12-23 00:00:00,2023-07-21 17:54:07,2023-07-25 13:00:18,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2307025,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-18 10:43:06.530000,
FMSV2023070065,UONG BI HOSPITAL,ANP00013,Hanoi,EC-530WI3,1C642K107,2015-11-16 00:00:00,2016-11-25 00:00:00,2023-07-25 17:54:12,2023-07-26 12:02:25,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 18:02:49.633000,
FMSV2023070067,DA NANG HOSPITAL,ANP00009,Hanoi,EC-530WI3,1C642K104,2016-11-02 00:00:00,2017-11-01 00:00:00,2023-07-26 11:34:35,2023-07-26 13:11:28,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 18:00:37.449000,
FMSV2023070066,DA NANG HOSPITAL,ANP00009,Hanoi,EG-530FP,1G374K023,2016-11-02 00:00:00,2017-11-01 00:00:00,2023-07-26 11:34:52,2023-07-26 15:21:22,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 18:00:57.390000,
FMSV2023070054,No. 91 Endoscopy-Gastrointestinal-GI Scaning Test Clinic,FMSV00059,Hanoi,EG-760R,1G402K686,2017-10-30 00:00:00,2018-10-30 00:00:00,2023-07-26 17:21:21,2023-07-26 18:17:08,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 18:02:00.639000,
